disbursement_id,org_id,programme_code,beneficiary_id,amount_usd,pledged_usd,district,lat,lon,delivery_h3,dispatched_at,delivered_at,status,is_synthetic,batch_id
DSB-0008027,ORG_917297771,AID-2026-SH-455,BEN-022375,6743.33,7095.26,Nyala,12.804229919717159,25.054282050052304,876b08403ffffff,2026-06-18 15:00:00,2026-06-20 12:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008028,ORG_917297771,AID-2026-SH-455,BEN-004218,7116.37,7196.18,Nyala,12.08777661801769,24.985784100922526,876b0a3a4ffffff,2026-08-01 03:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008029,ORG_917297771,AID-2026-DR-114,BEN-022272,7372.45,8129.65,Nyala,11.493741254086517,25.20783242765116,876a248a9ffffff,2026-08-13 14:00:00,2026-08-14 20:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008030,ORG_917297771,AID-2026-SH-455,BEN-003169,9013.17,9033.07,Nyala,12.170058650895541,25.10642816921913,876b0a32effffff,2026-06-30 14:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008031,ORG_919469527,AID-2026-ED-512,BEN-025350,4854.01,5285.53,Kutupalong,21.020402552444597,92.52642343840245,873cdc491ffffff,2026-06-21 19:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008032,ORG_919469527,AID-2026-ED-512,BEN-020766,2498.47,2751.28,Barabanki,26.696291007355125,81.44690471295256,873d8d71affffff,2026-06-25 03:00:00,2026-06-25 09:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008033,ORG_919469527,AID-2026-SH-455,BEN-016489,7145.84,7430.64,Barabanki,26.80296593247597,81.09072657602431,873d8d544ffffff,2026-07-31 15:00:00,2026-08-02 07:48:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008034,ORG_919469527,AID-2026-ED-512,BEN-007806,7181.49,7231.31,Kassala,15.982824746516323,36.08999426949397,87539b093ffffff,2026-06-26 16:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008035,ORG_919469527,AID-2026-WS-618,BEN-001424,1049.74,1085.24,Barabanki,27.416839341247556,81.25897830320268,873d8d86affffff,2026-06-05 21:00:00,2026-06-08 14:30:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008036,ORG_919469527,AID-2026-HL-330,BEN-016688,3165.93,3205.67,Barabanki,27.035442058021765,81.51607762412968,873d8d05dffffff,2026-07-03 07:00:00,2026-07-04 06:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008037,ORG_919469527,AID-2026-HL-330,BEN-020196,3157.99,3316.55,Khan Yunis,30.713184394357647,34.16686920754702,873e6cd05ffffff,2026-06-08 04:00:00,2026-06-11 19:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008038,ORG_919469527,AID-2026-SH-455,BEN-011182,8865.36,9491.29,Barabanki,27.018246562951777,80.98581482226534,873d8dc46ffffff,2026-07-11 07:00:00,2026-07-12 04:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008039,ORG_919469527,AID-2026-SH-455,BEN-015735,9088.14,9202.11,Barabanki,26.989265936308783,80.99719720129431,873d8dc51ffffff,2026-05-30 22:00:00,2026-06-03 18:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008040,ORG_919469527,AID-2026-WS-618,BEN-016833,5729.58,6422.44,Barabanki,22.949616700652694,80.99718529451822,873ca6c98ffffff,2026-06-06 09:00:00,2026-06-06 09:35:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008041,ORG_919469527,AID-2026-ED-512,BEN-000841,0.0,9355.13,Barabanki,27.053410337512435,80.9741946051231,873d8dc62ffffff,2026-07-11 02:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008042,ORG_911103952,AID-2026-SH-455,BEN-003851,5659.99,5990.71,Gaza North,31.255328549983552,34.73791847279382,872db66e5ffffff,2026-05-15 11:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008043,ORG_911103952,AID-2026-FS-207,BEN-000052,4177.34,4629.18,Gaza North,31.106215459023534,34.43722180227217,872db67a6ffffff,2026-07-30 03:00:00,2026-08-02 13:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008044,ORG_911103952,AID-2026-SH-455,BEN-015248,6749.85,7236.15,Gaza North,31.08575371449815,34.01859440973703,872db6529ffffff,2026-07-28 16:00:00,2026-07-29 11:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008045,ORG_911103952,AID-2026-SH-455,BEN-011307,8519.29,8635.68,Kassala,15.349282518492112,36.58256702349017,8752b5122ffffff,2026-06-24 09:00:00,2026-06-28 07:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008046,ORG_911103952,AID-2026-WS-618,BEN-007217,8497.22,8673.81,Gaza North,31.476264469613824,34.41619778388999,872db63b6ffffff,2026-08-23 12:00:00,2026-08-26 21:24:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008047,ORG_911103952,AID-2026-WS-618,BEN-005645,1779.94,1863.76,Gaza North,31.34068913762285,34.73157827619992,872db6646ffffff,2026-07-14 03:00:00,2026-07-17 17:54:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008048,ORG_911103952,AID-2026-WS-618,BEN-023259,7358.61,7590.74,Gaza North,32.84110110909153,33.892830119564806,872db4329ffffff,2026-07-17 02:00:00,2026-07-18 23:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008049,ORG_911103952,AID-2026-DR-114,BEN-019865,7275.26,7569.83,Gaza North,31.22050510821562,34.497940857773834,872db6718ffffff,2026-07-08 03:00:00,2026-07-12 02:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008050,ORG_911103952,AID-2026-FS-207,BEN-010589,7092.62,7842.37,Gaza North,31.513911781045792,34.4938041218364,872db6382ffffff,2026-05-10 06:00:00,2026-05-13 08:00:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008051,ORG_911103952,AID-2026-WS-618,BEN-005028,4112.65,4468.35,Gaza North,31.78824778012987,34.45366202228366,872db6375ffffff,2026-05-29 15:00:00,2026-05-30 11:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008052,ORG_915124074,AID-2026-SH-455,BEN-002260,3641.39,3870.1,Barabanki,27.00879081774446,81.21339844611283,873d8d034ffffff,2026-07-17 03:00:00,2026-07-20 20:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008053,ORG_915124074,AID-2026-SH-455,BEN-018232,7842.56,7859.22,Barabanki,26.56197775646606,81.10622111915997,873d8d4a9ffffff,2026-05-17 10:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008054,ORG_915124074,AID-2026-DR-114,BEN-016635,4662.79,4817.26,Barabanki,27.055636508510624,81.18213405312122,873d8d11cffffff,2026-08-26 05:00:00,2026-08-26 05:19:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008055,ORG_915124074,AID-2026-FS-207,BEN-015520,8253.53,8471.85,Barabanki,26.9919177020825,81.35941899358842,873d8d00effffff,2026-05-13 15:00:00,2026-05-14 00:36:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008056,ORG_915124074,AID-2026-ED-512,BEN-005960,8930.96,9299.33,Balrampur,26.855737954416593,82.66891260520568,873c32693ffffff,2026-08-07 14:00:00,2026-08-07 21:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008057,ORG_915124074,AID-2026-ED-512,BEN-017415,3262.18,3492.52,Barabanki,27.007567569502523,80.93203114021465,873d8dc72ffffff,2026-05-09 22:00:00,2026-05-13 13:30:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008058,ORG_915124074,AID-2026-FS-207,BEN-021917,7755.03,8672.41,Maradi,13.67676795511307,6.5340896603546526,8758006e4ffffff,2026-05-08 22:00:00,2026-05-10 01:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008059,ORG_995726671,AID-2026-FS-207,BEN-000994,2284.14,2452.11,Maradi,12.892787168724542,6.6072990351087455,875803599ffffff,2026-05-28 02:00:00,2026-05-29 19:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008060,ORG_995726671,AID-2026-WS-618,BEN-009416,5977.18,6055.78,Kassala,15.09994232009842,36.69416835116634,8752b5019ffffff,2026-08-01 21:00:00,2026-08-03 19:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008061,ORG_995726671,AID-2026-ED-512,BEN-003573,0.0,3089.0,Barabanki,26.647168085548255,81.2304666289412,873d8d450ffffff,2026-06-16 11:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008062,ORG_995726671,AID-2026-ED-512,BEN-002529,8404.08,9424.74,Kutupalong,21.034668521270643,93.09422426057812,873cdc689ffffff,2026-06-26 06:00:00,2026-06-28 09:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008063,ORG_995726671,AID-2026-WS-618,BEN-012370,3568.74,3925.86,Barabanki,26.906137782870108,81.29614911127948,873d8d0acffffff,2026-07-26 03:00:00,2026-07-29 23:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008064,ORG_995726671,AID-2026-WS-618,BEN-002810,405.46,444.1,Barabanki,26.866288182848272,81.19353269352993,873d8d0b4ffffff,2026-06-01 01:00:00,2026-06-03 01:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008065,ORG_995726671,AID-2026-ED-512,BEN-015909,2836.7,3213.7,Barabanki,22.983860358450407,81.23238330435304,873ca6562ffffff,2026-07-07 20:00:00,2026-07-07 20:31:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008066,ORG_995726671,AID-2026-WS-618,BEN-005445,6227.47,7023.65,Barabanki,30.956957237375086,81.29976695471719,873d18322ffffff,2026-06-02 23:00:00,2026-06-02 23:53:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008067,ORG_995726671,AID-2026-ED-512,BEN-002155,3645.94,3731.62,Barabanki,26.254975721951762,81.1512898219151,873d88b80ffffff,2026-07-04 15:00:00,2026-07-08 13:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008068,ORG_995726671,AID-2026-FS-207,BEN-013481,5961.6,6658.39,Barabanki,26.814836272946277,81.09067408867777,873d8d562ffffff,2026-07-10 09:00:00,2026-07-13 19:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008069,ORG_995726671,AID-2026-ED-512,BEN-025504,4663.23,5232.09,Chitrakoot,24.782305030332317,81.08478139602546,873d8a761ffffff,2026-07-31 12:00:00,2026-08-01 02:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008070,ORG_995726671,AID-2026-DR-114,BEN-013661,4985.98,5144.94,Barabanki,27.09649667155952,81.07831821630391,873d8d134ffffff,2026-05-15 06:00:00,2026-05-17 12:30:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008071,ORG_995726671,AID-2026-FS-207,BEN-019947,3371.18,3582.99,Barabanki,26.747358028933707,81.1652511955165,873d8d559ffffff,2026-08-11 17:00:00,2026-08-13 09:12:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008072,ORG_995726671,AID-2026-ED-512,BEN-000182,0.0,1423.52,Barabanki,27.026284256952167,80.48854915201873,873d8ca75ffffff,2026-08-04 05:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008073,ORG_916968621,AID-2026-FS-207,BEN-009773,929.74,1028.22,Maradi,13.149718700850647,7.158955953321157,87580305affffff,2026-06-14 01:00:00,2026-06-18 00:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008074,ORG_916968621,AID-2026-DR-114,BEN-003422,912.23,1032.11,Maradi,13.649073665473425,7.229407536404059,875803b2affffff,2026-08-22 16:00:00,2026-08-22 23:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008075,ORG_916968621,AID-2026-FS-207,BEN-007973,4860.43,5028.31,Maradi,13.453373407888447,7.48328859130544,875803a59ffffff,2026-06-26 22:00:00,2026-06-27 12:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008076,ORG_916968621,AID-2026-WS-618,BEN-019400,916.51,926.19,Maradi,13.602748042815659,7.260318548151631,875803b08ffffff,2026-07-28 19:00:00,2026-07-31 18:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008077,ORG_916968621,AID-2026-WS-618,BEN-005454,0.0,8301.85,Maradi,13.856581642373616,7.496190251452813,87580171cffffff,2026-08-21 09:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008078,ORG_916968621,AID-2026-ED-512,BEN-025134,3110.65,3410.62,Maradi,13.381100380826789,7.217644503699556,875803a84ffffff,2026-06-11 01:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008079,ORG_916968621,AID-2026-FS-207,BEN-024262,0.0,9486.54,Maradi,13.349482862897153,7.085185588162069,875803141ffffff,2026-08-23 23:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008080,ORG_916968621,AID-2026-DR-114,BEN-025059,8091.51,8334.58,Maradi,13.446483574360938,7.327968836594607,875803a19ffffff,2026-08-04 12:00:00,2026-08-04 21:30:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008081,ORG_916968621,AID-2026-SH-455,BEN-003315,5743.46,6377.87,Maradi,13.271620587808435,7.595214302949668,87580eca2ffffff,2026-07-15 13:00:00,2026-07-17 13:24:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008082,ORG_916968621,AID-2026-DR-114,BEN-023132,5034.83,5131.89,Barabanki,26.902796474386513,80.95807671014032,873d8dcc4ffffff,2026-07-03 23:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008083,ORG_916968621,AID-2026-HL-330,BEN-016937,1937.59,2034.43,Maradi,13.583298824722863,6.6267229849455065,8758006c8ffffff,2026-05-03 23:00:00,2026-05-05 23:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008084,ORG_916968621,AID-2026-DR-114,BEN-014310,3409.48,3605.37,Sitapur,27.722321245815507,81.04629830394819,873dab24cffffff,2026-08-07 18:00:00,2026-08-10 13:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008085,ORG_914846154,AID-2026-WS-618,BEN-002186,4423.7,4981.39,Kassala,14.803098136200859,36.588447268641076,8752b57a9ffffff,2026-08-21 04:00:00,2026-08-22 10:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008086,ORG_914846154,AID-2026-SH-455,BEN-019646,3557.52,3567.98,Barabanki,26.49660378687487,81.55335106062267,873d8d69dffffff,2026-08-02 01:00:00,2026-08-04 23:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008087,ORG_914846154,AID-2026-DR-114,BEN-024908,1265.71,1357.85,Barabanki,31.20972755044557,81.44749290315202,873d18a5dffffff,2026-05-18 21:00:00,2026-05-18 21:31:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008088,ORG_914846154,AID-2026-SH-455,BEN-020062,7753.93,8270.88,Barabanki,26.80278283609872,81.12326701065248,873d8d545ffffff,2026-06-27 04:00:00,2026-06-28 04:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008089,ORG_914846154,AID-2026-FS-207,BEN-023130,2369.92,2476.43,Barabanki,27.207910644165437,81.04694969885271,873d8d885ffffff,2026-08-07 11:00:00,2026-08-11 08:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008090,ORG_914846154,AID-2026-DR-114,BEN-023374,5724.01,5782.74,Barabanki,26.957579188880167,80.94014530231593,873d8dc0bffffff,2026-06-16 22:00:00,2026-06-19 08:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008091,ORG_914846154,AID-2026-HL-330,BEN-003787,823.69,876.38,Barabanki,27.072824958946203,81.27643690787123,873d8d025ffffff,2026-07-24 21:00:00,2026-07-27 14:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008092,ORG_914846154,AID-2026-FS-207,BEN-001590,0.0,7028.32,Barabanki,27.038134975052063,80.95503020630048,873d8dc75ffffff,2026-05-30 11:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008093,ORG_914846154,AID-2026-ED-512,BEN-024553,8407.94,8517.35,Barabanki,26.872286560949643,80.97771143454578,873d8dcc0ffffff,2026-05-09 04:00:00,2026-05-12 20:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008094,ORG_914846154,AID-2026-FS-207,BEN-010863,3782.15,4285.23,Barabanki,27.08498632005502,81.35426505590955,873d8d15effffff,2026-06-01 15:00:00,2026-06-03 02:48:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008095,ORG_914846154,AID-2026-HL-330,BEN-017392,6022.88,6781.42,Barabanki,26.779958434617342,81.17603594460132,873d8d54affffff,2026-06-01 01:00:00,2026-06-03 09:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008096,ORG_914846154,AID-2026-HL-330,BEN-007835,6393.36,7199.48,Barabanki,26.99526449182971,80.99586606758037,873d8dc51ffffff,2026-08-18 11:00:00,2026-08-18 11:33:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008097,ORG_914846154,AID-2026-DR-114,BEN-013137,7706.91,7744.45,Barabanki,27.243717111486443,81.09298596027722,873d8d8a9ffffff,2026-07-10 01:00:00,2026-07-12 20:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008098,ORG_953713556,AID-2026-WS-618,BEN-018179,2551.51,2781.33,Sitapur,27.634841425595486,80.71708840323063,873dab3abffffff,2026-08-16 09:00:00,2026-08-20 06:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008099,ORG_953713556,AID-2026-HL-330,BEN-025926,7596.52,8448.79,Sitapur,27.722285951261384,80.42231538588689,873dab15affffff,2026-07-01 07:00:00,2026-07-05 02:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008100,ORG_953713556,AID-2026-FS-207,BEN-015164,6167.94,6381.85,Wad Madani,14.357542739089613,33.374585133996845,876b6b573ffffff,2026-08-16 20:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008101,ORG_953713556,AID-2026-FS-207,BEN-002274,5365.65,5602.38,Wad Madani,15.206066091883027,33.384477829404226,876b68745ffffff,2026-06-23 05:00:00,2026-06-23 14:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008102,ORG_953713556,AID-2026-SH-455,BEN-012079,0.0,9042.42,Sitapur,27.431934167920645,80.75871774940917,873dab292ffffff,2026-08-07 05:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008103,ORG_953713556,AID-2026-DR-114,BEN-025662,5090.87,5665.23,Chitrakoot,25.587599633289486,80.07921069206706,873d8e054ffffff,2026-06-12 20:00:00,2026-06-15 19:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008104,ORG_953713556,AID-2026-WS-618,BEN-002697,648.59,712.33,Sitapur,27.663886437568657,80.68183290793634,873dab3acffffff,2026-05-22 21:00:00,2026-05-24 21:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008105,ORG_953713556,AID-2026-DR-114,BEN-010210,2656.35,2777.41,Sitapur,27.569700730106508,80.36532902024499,873dab01effffff,2026-07-04 13:00:00,2026-07-06 20:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008106,ORG_919597825,AID-2026-DR-114,BEN-022888,1300.19,1347.08,Rafah,31.20704145225399,34.37090876627252,872db6730ffffff,2026-05-18 18:00:00,2026-05-22 08:24:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008107,ORG_919597825,AID-2026-DR-114,BEN-006257,4935.64,5585.03,Rafah,31.255920403362175,34.177130491920884,872db60b5ffffff,2026-06-06 06:00:00,2026-06-06 17:12:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008108,ORG_919597825,AID-2026-DR-114,BEN-011985,8630.31,8973.56,Rafah,31.175780014964218,33.86090057109948,872db6ce6ffffff,2026-08-02 05:00:00,2026-08-03 00:00:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008109,ORG_919597825,AID-2026-ED-512,BEN-002430,5134.92,5274.15,Rafah,31.109968607071337,34.36641122041114,872db645dffffff,2026-08-19 12:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008110,ORG_919597825,AID-2026-SH-455,BEN-022513,1920.2,1970.53,Rafah,31.57939261270324,34.149050144826276,872db614effffff,2026-07-31 04:00:00,2026-08-03 16:42:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008111,ORG_919597825,AID-2026-HL-330,BEN-001587,3714.52,4104.45,Kassala,15.064194461441021,37.003029476920894,8752b5319ffffff,2026-07-16 11:00:00,2026-07-17 16:06:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008112,ORG_919597825,AID-2026-HL-330,BEN-010268,1319.12,1348.05,Rafah,30.984603879969292,34.06959545148512,872db6518ffffff,2026-08-25 01:00:00,2026-08-25 01:18:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008113,ORG_919597825,AID-2026-HL-330,BEN-021892,6255.93,6664.22,Rafah,27.25864815543905,34.402238243610945,873e4c525ffffff,2026-06-07 01:00:00,2026-06-07 01:10:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008114,ORG_919597825,AID-2026-ED-512,BEN-017041,0.0,486.02,Rafah,31.006712167567528,34.323701293348556,872db64e5ffffff,2026-07-24 13:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008115,ORG_919597825,AID-2026-WS-618,BEN-008848,6967.32,7001.45,Rafah,30.910132152016526,34.771863889353604,873e6c940ffffff,2026-05-25 13:00:00,2026-05-25 23:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008116,ORG_919597825,AID-2026-SH-455,BEN-024998,4033.72,4201.43,Rafah,31.530339201106283,34.10080962757629,872db6155ffffff,2026-06-22 21:00:00,2026-06-25 17:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008117,ORG_919597825,AID-2026-DR-114,BEN-007055,4770.69,5270.22,Maradi,13.584775119230287,8.583285317402611,87580ea6cffffff,2026-05-06 15:00:00,2026-05-09 19:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008118,ORG_924416072,AID-2026-FS-207,BEN-004847,4593.23,4734.41,El Obeid,13.081741191296478,29.940907399932804,876b42888ffffff,2026-06-27 11:00:00,2026-06-28 21:24:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008119,ORG_924416072,AID-2026-SH-455,BEN-004781,4896.75,5262.45,Wad Madani,16.299124785071395,33.51983551645035,876b6d505ffffff,2026-07-08 15:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008120,ORG_924416072,AID-2026-FS-207,BEN-012832,5763.3,6029.56,El Obeid,13.23899803673438,30.38936460246986,876b42b29ffffff,2026-07-11 12:00:00,2026-07-12 17:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008121,ORG_924416072,AID-2026-FS-207,BEN-022662,0.0,2860.34,El Obeid,12.959704687319748,30.177797950076517,876b4214cffffff,2026-06-27 01:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008122,ORG_924416072,AID-2026-SH-455,BEN-015251,3325.15,3446.35,El Obeid,13.317142116614955,29.966298619632717,876b42824ffffff,2026-07-05 23:00:00,2026-07-09 14:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008123,ORG_924416072,AID-2026-ED-512,BEN-008820,3176.43,3319.82,El Obeid,13.334340096982203,30.03264689935875,876b42950ffffff,2026-08-04 09:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008124,ORG_924416072,AID-2026-ED-512,BEN-009143,4650.12,4786.32,El Obeid,13.084331784328025,30.023775843907874,876b428d5ffffff,2026-05-12 14:00:00,2026-05-14 15:54:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008125,ORG_924416072,AID-2026-WS-618,BEN-022385,4510.36,4643.01,El Obeid,13.248885632258702,30.15195386282212,876b42844ffffff,2026-08-01 08:00:00,,UNACCOUNTED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008126,ORG_924416072,AID-2026-WS-618,BEN-019338,1777.37,1905.25,El Obeid,13.693362848735628,29.70223432883266,876b463b6ffffff,2026-08-08 12:00:00,2026-08-09 10:42:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008127,ORG_911019387,AID-2026-ED-512,BEN-000434,8335.4,8894.04,El Obeid,13.393864327250636,29.94116742317241,876b42905ffffff,2026-06-17 19:00:00,2026-06-19 17:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008128,ORG_911019387,AID-2026-WS-618,BEN-025906,433.09,491.78,El Obeid,12.958117418849733,30.298232923921283,876b42a85ffffff,2026-05-12 07:00:00,2026-05-14 12:36:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008129,ORG_911019387,AID-2026-HL-330,BEN-025734,6240.5,6908.3,El Obeid,13.296026464926705,30.371932157139767,876b404d3ffffff,2026-05-08 22:00:00,2026-05-09 20:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008130,ORG_911019387,AID-2026-DR-114,BEN-010927,9293.7,9299.84,El Obeid,13.335787318146167,30.439514953257053,876b404c1ffffff,2026-08-06 04:00:00,2026-08-06 04:42:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008131,ORG_911019387,AID-2026-DR-114,BEN-003212,7182.98,7950.28,Cox's Bazar,21.000726718072762,92.01715804948176,873cd1665ffffff,2026-05-28 16:00:00,2026-05-29 08:18:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008132,ORG_911019387,AID-2026-HL-330,BEN-015292,0.0,7595.91,Kutupalong,22.078044674729693,92.04533874789333,873cc2700ffffff,2026-06-01 08:00:00,,PLEDGED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008133,ORG_911019387,AID-2026-HL-330,BEN-010495,1677.2,1698.56,El Obeid,12.89499212012189,30.33850772812773,876b42a8affffff,2026-08-26 18:00:00,2026-08-27 23:30:00,DISPATCHED,TRUE,SYNTH_ADVERSARY_V1
DSB-0008134,ORG_911019387,AID-2026-DR-114,BEN-013316,1281.03,1437.77,El Obeid,13.056603871831072,30.28808567367259,876b42b88ffffff,2026-08-19 05:00:00,2026-08-19 17:42:00,DELIVERED,TRUE,SYNTH_ADVERSARY_V1
